TIMESTAMP,EVENT,BET_NUMBER,BET,CONDITION,RESULT,COIN,MESSAGE
2026-03-05 18:40:55.35,BET,58,0.40,,-0.40,99.30,
2026-03-05 18:40:55.35,BET,59,1.20,,-1.20,98.10,
2026-03-05 18:40:55.35,BET,60,0.40,,2.80,100.50,
2026-03-05 18:40:55.35,SESSION_START,,,,,,
2026-03-05 18:40:55.35,START_METRICS,,,LOSE,,,
2026-03-05 18:40:55.35,BET,1,1.50,,-1.50,98.50,
2026-03-05 18:40:55.36,BET,2,1.10,,-1.10,97.40,
2026-03-05 18:40:55.36,BET,3,2.00,,-2.00,95.40,
2026-03-05 18:40:55.36,BET,4,1.40,,5.60,99.60,
2026-03-05 18:40:55.36,BET,5,0.70,,-0.70,98.90,
2026-03-05 18:40:55.36,BET,6,0.60,,-0.60,98.30,
2026-03-05 18:40:55.36,BET,7,1.30,,2.60,99.60,
2026-03-05 18:40:55.36,BET,8,0.80,,-0.80,98.80,
2026-03-05 18:40:55.36,BET,9,1.60,,-1.60,97.20,
2026-03-05 18:40:55.36,BET,10,0.20,,-0.20,97.00,
2026-03-05 18:40:55.36,BET,11,0.50,,-0.50,96.50,
2026-03-05 18:40:55.36,BET,12,1.00,,4.00,99.50,
2026-03-05 18:40:55.36,BET,13,0.70,,-0.70,98.80,
2026-03-05 18:40:55.36,BET,14,1.80,,-1.80,97.00,
2026-03-05 18:40:55.36,BET,15,0.80,,4.00,100.20,
2026-03-05 18:40:55.36,BET,16,1.50,,1.50,100.20,
2026-03-05 18:40:55.37,BET,17,1.30,,-1.30,98.90,
2026-03-05 18:40:55.37,BET,18,0.90,,-0.90,98.00,
2026-03-05 18:40:55.37,BET,19,0.40,,-0.40,97.60,
2026-03-05 18:40:55.37,BET,20,0.20,,2.40,99.80,
2026-03-05 18:40:55.37,BET,21,0.30,,-0.30,99.50,
2026-03-05 18:40:55.37,BET,22,0.30,,-0.30,99.20,
2026-03-05 18:40:55.37,BET,23,1.00,,-1.00,98.20,
2026-03-05 18:40:55.37,BET,24,1.20,,-1.20,97.00,
2026-03-05 18:40:55.37,BET,25,1.60,,1.60,97.00,
2026-03-05 18:40:55.37,BET,26,0.10,,-0.10,96.90,
2026-03-05 18:40:55.37,BET,27,1.90,,-1.90,95.00,
2026-03-05 18:40:55.37,BET,28,2.00,,-2.00,93.00,
2026-03-05 18:40:55.37,BET,29,1.00,,-1.00,92.00,
2026-03-05 18:40:55.38,BET,30,0.90,,0.90,92.00,
2026-03-05 18:40:55.38,BET,31,0.40,,-0.40,91.60,
2026-03-05 18:40:55.38,BET,32,0.80,,-0.80,90.80,
2026-03-05 18:40:55.38,BET,33,0.10,,-0.10,90.70,
2026-03-05 18:40:55.38,BET,34,1.10,,-1.10,89.60,
2026-03-05 18:40:55.38,BET,35,1.10,,1.10,89.60,
2026-03-05 18:40:55.38,BET,36,0.30,,-0.30,89.30,
2026-03-05 18:40:55.38,BET,37,1.80,,-1.80,87.50,
2026-03-05 18:40:55.38,BET,38,0.70,,-0.70,86.80,
2026-03-05 18:40:55.38,BET,39,1.10,,-1.10,85.70,
2026-03-05 18:40:55.38,BET,40,1.20,,-1.20,84.50,
2026-03-05 18:40:55.39,BET,41,1.90,,-1.90,82.60,
2026-03-05 18:40:55.39,BET,42,1.00,,-1.00,81.60,
2026-03-05 18:40:55.39,BET,43,1.10,,-1.10,80.50,
2026-03-05 18:40:55.39,BET,44,1.10,,5.50,84.90,
2026-03-05 18:40:55.39,BET,45,0.50,,-0.50,84.40,
2026-03-05 18:40:55.39,BET,46,1.70,,-1.70,82.70,
2026-03-05 18:40:55.39,BET,47,1.90,,3.80,84.60,
2026-03-05 18:40:55.39,BET,48,1.10,,-1.10,83.50,
2026-03-05 18:40:55.39,BET,49,0.90,,-0.90,82.60,
2026-03-05 18:40:55.39,BET,50,1.50,,-1.50,81.10,
2026-03-05 18:40:55.39,BET,51,1.10,,-1.10,80.00,
2026-03-05 18:40:55.39,BET,52,1.20,,6.00,84.80,
2026-03-05 18:40:55.39,BET,53,0.10,,-0.10,84.70,
2026-03-05 18:40:55.39,BET,54,1.10,,-1.10,83.60,
2026-03-05 18:40:55.40,BET,55,1.50,,3.00,85.10,
2026-03-05 18:40:55.40,BET,56,2.00,,2.00,85.10,
2026-03-05 18:40:55.40,BET,57,0.20,,-0.20,84.90,
2026-03-05 18:40:55.40,BET,58,1.10,,-1.10,83.80,
2026-03-05 18:40:55.40,BET,59,0.20,,-0.20,83.60,
2026-03-05 18:40:55.40,BET,60,0.20,,1.00,84.40,
2026-03-05 18:40:55.40,SESSION_START,,,,,,
2026-03-05 18:40:55.40,START_METRICS,,,EQUAL,,,
2026-03-05 18:40:55.40,BET,1,1.70,,-1.70,98.30,
2026-03-05 18:40:55.40,BET,2,0.50,,-0.50,97.80,
2026-03-05 18:40:55.40,BET,3,1.10,,-1.10,96.70,
2026-03-05 18:40:55.40,BET,4,1.40,,4.20,99.50,
2026-03-05 18:40:55.40,BET,5,2.00,,-2.00,97.50,
2026-03-05 18:40:55.40,BET,6,0.10,,-0.10,97.40,
2026-03-05 18:40:55.41,BET,7,1.90,,3.80,99.30,
2026-03-05 18:40:55.41,BET,8,0.50,,-0.50,98.80,
2026-03-05 18:40:55.41,BET,9,1.60,,-1.60,97.20,
2026-03-05 18:40:55.41,BET,10,0.40,,-0.40,96.80,
2026-03-05 18:40:55.41,BET,11,0.30,,-0.30,96.50,
2026-03-05 18:40:55.41,BET,12,1.30,,5.20,100.40,
2026-03-05 18:40:55.41,BET,13,0.90,,-0.90,99.50,
2026-03-05 18:40:55.41,BET,14,1.40,,-1.40,98.10,
2026-03-05 18:40:55.41,BET,15,1.30,,2.60,99.40,
2026-03-05 18:40:55.41,BET,16,0.20,,0.80,100.00,
2026-03-05 18:40:55.41,BET,17,1.40,,-1.40,98.60,
2026-03-05 18:40:55.41,BET,18,1.70,,-1.70,96.90,
2026-03-05 18:40:55.41,BET,19,1.50,,-1.50,95.40,
2026-03-05 18:40:55.41,BET,20,1.40,,5.60,99.60,
2026-03-05 18:40:55.42,BET,21,1.10,,-1.10,98.50,
2026-03-05 18:40:55.42,BET,22,1.40,,-1.40,97.10,
2026-03-05 18:40:55.42,BET,23,0.50,,-0.50,96.60,
2026-03-05 18:40:55.42,BET,24,0.60,,3.00,99.00,
2026-03-05 18:40:55.42,BET,25,1.80,,-1.80,97.20,
2026-03-05 18:40:55.42,BET,26,0.10,,-0.10,97.10,
2026-03-05 18:40:55.42,BET,27,1.40,,4.20,99.90,
2026-03-05 18:40:55.42,BET,28,0.40,,-0.40,99.50,
2026-03-05 18:40:55.42,BET,29,1.60,,-1.60,97.90,
2026-03-05 18:40:55.42,BET,30,1.40,,-1.40,96.50,
2026-03-05 18:40:55.42,BET,31,1.70,,-1.70,94.80,
2026-03-05 18:40:55.42,BET,32,0.10,,4.00,98.70,
2026-03-05 18:40:55.43,BET,33,1.60,,-1.60,97.10,
2026-03-05 18:40:55.43,BET,34,0.70,,-0.70,96.40,
2026-03-05 18:40:55.43,BET,35,1.20,,4.80,100.00,
2026-03-05 18:40:55.43,BET,36,2.00,,2.00,100.00,
2026-03-05 18:40:55.43,BET,37,1.50,,-1.50,98.50,
2026-03-05 18:40:55.43,BET,38,2.00,,-2.00,96.50,
2026-03-05 18:40:55.43,BET,39,1.50,,-1.50,95.00,
2026-03-05 18:40:55.43,BET,40,0.60,,5.10,99.50,
2026-03-05 18:40:55.43,BET,41,1.80,,-1.80,97.70,
2026-03-05 18:40:55.43,BET,42,1.80,,-1.80,95.90,
2026-03-05 18:40:55.43,BET,43,1.70,,-1.70,94.20,
2026-03-05 18:40:55.44,BET,44,0.10,,5.00,99.10,
2026-03-05 18:40:55.44,BET,45,2.00,,-2.00,97.10,
2026-03-05 18:40:55.44,BET,46,0.10,,-0.10,97.00,
2026-03-05 18:40:55.44,BET,47,0.70,,3.50,99.80,
2026-03-05 18:40:55.44,BET,48,0.70,,-0.70,99.10,
2026-03-05 18:40:55.44,BET,49,1.10,,-1.10,98.00,
2026-03-05 18:40:55.44,BET,50,0.60,,-0.60,97.40,
2026-03-05 18:40:55.44,BET,51,0.40,,-0.40,97.00,
2026-03-05 18:40:55.44,BET,52,2.00,,4.00,99.00,
2026-03-05 18:40:55.44,BET,53,0.70,,-0.70,98.30,
2026-03-05 18:40:55.44,BET,54,2.00,,-2.00,96.30,
2026-03-05 18:40:55.44,BET,55,0.40,,3.40,99.30,
2026-03-05 18:40:55.44,BET,56,0.90,,0.90,99.30,
2026-03-05 18:40:55.45,BET,57,1.80,,-1.80,97.50,
2026-03-05 18:40:55.45,BET,58,2.00,,-2.00,95.50,
2026-03-05 18:40:55.45,BET,59,1.30,,-1.30,94.20,
2026-03-05 18:40:55.45,BET,60,0.90,,6.30,99.60,
2026-03-05 18:40:55.45,SESSION_START,,,,,,
2026-03-05 18:40:55.45,START_METRICS,,,EQUAL,,,
2026-03-05 18:40:55.45,BET,1,0.20,,-0.20,99.80,
2026-03-05 18:40:55.45,BET,2,0.90,,-0.90,98.90,
2026-03-05 18:40:55.45,BET,3,0.30,,-0.30,98.60,
2026-03-05 18:40:55.45,BET,4,0.70,,2.10,100.00,
2026-03-05 18:40:55.45,BET,5,0.60,,-0.60,99.40,
2026-03-05 18:40:55.45,BET,6,0.30,,-0.30,99.10,
2026-03-05 18:40:55.45,BET,7,1.30,,2.60,100.40,
2026-03-05 18:40:55.46,BET,8,1.10,,-1.10,99.30,
2026-03-05 18:40:55.46,BET,9,1.00,,-1.00,98.30,
2026-03-05 18:40:55.46,BET,10,1.60,,-1.60,96.70,
2026-03-05 18:40:55.46,BET,11,0.10,,-0.10,96.60,
2026-03-05 18:40:55.46,BET,12,2.00,,6.00,100.60,
2026-03-05 18:40:55.46,BET,13,0.60,,-0.60,100.00,
2026-03-05 18:40:55.46,BET,14,1.00,,-1.00,99.00,
2026-03-05 18:40:55.46,BET,15,1.10,,2.20,100.10,
2026-03-05 18:40:55.46,BET,16,1.60,,1.60,100.10,
2026-03-05 18:40:55.46,BET,17,1.50,,-1.50,98.60,
2026-03-05 18:40:55.46,BET,18,0.70,,-0.70,97.90,
2026-03-05 18:40:55.46,BET,19,0.10,,-0.10,97.80,
2026-03-05 18:40:55.46,BET,20,1.20,,3.60,100.20,
2026-03-05 18:40:55.46,BET,21,1.50,,-1.50,98.70,
2026-03-05 18:40:55.47,BET,22,1.40,,-1.40,97.30,
2026-03-05 18:40:55.47,BET,23,1.20,,-1.20,96.10,
2026-03-05 18:40:55.47,BET,24,0.30,,4.50,100.30,
2026-03-05 18:40:55.47,BET,25,0.90,,-0.90,99.40,
2026-03-05 18:40:55.47,BET,26,1.90,,-1.90,97.50,
2026-03-05 18:40:55.47,BET,27,1.70,,5.10,100.90,
2026-03-05 18:40:55.47,BET,28,2.00,,-2.00,98.90,
2026-03-05 18:40:55.47,BET,29,0.20,,-0.20,98.70,
2026-03-05 18:40:55.47,BET,30,0.10,,-0.10,98.60,
2026-03-05 18:40:55.47,BET,31,1.00,,-1.00,97.60,
2026-03-05 18:40:55.47,BET,32,1.80,,3.60,99.40,
2026-03-05 18:40:55.47,BET,33,1.50,,-1.50,97.90,
2026-03-05 18:40:55.48,BET,34,1.10,,-1.10,96.80,
2026-03-05 18:40:55.48,BET,35,1.50,,4.50,99.80,
2026-03-05 18:40:55.48,BET,36,0.40,,0.80,100.20,
2026-03-05 18:40:55.48,BET,37,1.60,,-1.60,98.60,
2026-03-05 18:40:55.48,BET,38,0.50,,-0.50,98.10,
2026-03-05 18:40:55.48,BET,39,0.60,,-0.60,97.50,
2026-03-05 18:40:55.48,BET,40,0.60,,3.00,99.90,
2026-03-05 18:40:55.48,BET,41,0.90,,-0.90,99.00,
2026-03-05 18:40:55.48,BET,42,0.70,,-0.70,98.30,
2026-03-05 18:40:55.48,BET,43,0.30,,-0.30,98.00,
2026-03-05 18:40:55.48,BET,44,1.80,,3.60,99.80,
2026-03-05 18:40:55.48,BET,45,0.30,,-0.30,99.50,
2026-03-05 18:40:55.49,BET,46,0.30,,-0.30,99.20,
2026-03-05 18:40:55.49,BET,47,0.60,,1.20,99.80,
2026-03-05 18:40:55.49,BET,48,1.30,,-1.30,98.50,
2026-03-05 18:40:55.49,BET,49,0.90,,-0.90,97.60,
2026-03-05 18:40:55.49,BET,50,0.10,,-0.10,97.50,
2026-03-05 18:40:55.49,BET,51,1.10,,-1.10,96.40,
2026-03-05 18:40:55.49,BET,52,1.60,,4.80,99.60,
2026-03-05 18:40:55.49,BET,53,1.00,,-1.00,98.60,
2026-03-05 18:40:55.49,BET,54,1.20,,-1.20,97.40,
2026-03-05 18:40:55.49,BET,55,0.70,,3.50,100.20,
2026-03-05 18:40:55.49,BET,56,1.20,,1.20,100.20,
2026-03-05 18:40:55.49,BET,57,0.50,,-0.50,99.70,
2026-03-05 18:40:55.49,BET,58,0.20,,-0.20,99.50,
2026-03-05 18:40:55.49,BET,59,1.30,,-1.30,98.20,
2026-03-05 18:40:55.50,BET,60,1.80,,3.60,100.00,
2026-03-05 18:40:55.50,SESSION_START,,,,,,
2026-03-05 18:40:55.50,START_METRICS,,,EQUAL,,,
2026-03-05 18:40:55.50,BET,1,1.10,,-1.10,98.90,
2026-03-05 18:40:55.50,BET,2,1.90,,-1.90,97.00,
2026-03-05 18:40:55.50,BET,3,0.10,,-0.10,96.90,
2026-03-05 18:40:55.50,BET,4,0.10,,3.00,99.80,
2026-03-05 18:40:55.50,BET,5,2.00,,-2.00,97.80,
2026-03-05 18:40:55.50,BET,6,1.80,,-1.80,96.00,
2026-03-05 18:40:55.50,BET,7,1.10,,5.50,100.40,
2026-03-05 18:40:55.50,BET,8,1.70,,-1.70,98.70,
2026-03-05 18:40:55.50,BET,9,1.80,,-1.80,96.90,
2026-03-05 18:40:55.50,BET,10,1.10,,-1.10,95.80,
2026-03-05 18:40:55.51,BET,11,1.50,,-1.50,94.30,
2026-03-05 18:40:55.51,BET,12,1.80,,7.20,99.70,
2026-03-05 18:40:55.51,BET,13,1.00,,-1.00,98.70,
2026-03-05 18:40:55.51,BET,14,2.00,,-2.00,96.70,
2026-03-05 18:40:55.51,BET,15,1.90,,5.70,100.50,
2026-03-05 18:40:55.51,BET,16,2.00,,2.00,100.50,
2026-03-05 18:40:55.51,BET,17,1.70,,-1.70,98.80,
2026-03-05 18:40:55.51,BET,18,1.60,,-1.60,97.20,
2026-03-05 18:40:55.51,BET,19,1.30,,-1.30,95.90,
2026-03-05 18:40:55.51,BET,20,0.30,,4.50,100.10,
2026-03-05 18:40:55.51,BET,21,0.60,,-0.60,99.50,
2026-03-05 18:40:55.51,BET,22,1.20,,-1.20,98.30,
2026-03-05 18:40:55.51,BET,23,1.00,,-1.00,97.30,
2026-03-05 18:40:55.51,BET,24,0.60,,3.00,99.70,
2026-03-05 18:40:55.51,BET,25,1.40,,-1.40,98.30,
2026-03-05 18:40:55.52,BET,26,1.10,,-1.10,97.20,
2026-03-05 18:40:55.52,BET,27,1.20,,3.60,99.60,
2026-03-05 18:40:55.52,BET,28,1.80,,-1.80,97.80,
2026-03-05 18:40:55.52,BET,29,1.00,,-1.00,96.80,
2026-03-05 18:40:55.52,BET,30,0.30,,-0.30,96.50,
2026-03-05 18:40:55.52,BET,31,0.20,,-0.20,96.30,
2026-03-05 18:40:55.52,BET,32,1.50,,6.00,100.80,
2026-03-05 18:40:55.52,BET,33,1.10,,-1.10,99.70,
2026-03-05 18:40:55.52,BET,34,0.70,,-0.70,99.00,
2026-03-05 18:40:55.52,BET,35,0.30,,1.50,100.20,
2026-03-05 18:40:55.53,BET,36,2.00,,2.00,100.20,
2026-03-05 18:40:55.53,BET,37,1.10,,-1.10,99.10,
2026-03-05 18:40:55.53,BET,38,0.20,,-0.20,98.90,
2026-03-05 18:40:55.53,BET,39,0.70,,-0.70,98.20,
2026-03-05 18:40:55.53,BET,40,0.60,,2.40,100.00,
2026-03-05 18:40:55.53,BET,41,0.60,,-0.60,99.40,
2026-03-05 18:40:55.53,BET,42,1.00,,-1.00,98.40,
2026-03-05 18:40:55.53,BET,43,0.30,,-0.30,98.10,
2026-03-05 18:40:55.53,BET,44,1.50,,3.00,99.60,
2026-03-05 18:40:55.53,BET,45,1.30,,-1.30,98.30,
2026-03-05 18:40:55.53,BET,46,1.50,,-1.50,96.80,
2026-03-05 18:40:55.53,BET,47,0.80,,4.00,100.00,
2026-03-05 18:40:55.53,BET,48,2.00,,-2.00,98.00,
2026-03-05 18:40:55.53,BET,49,1.40,,-1.40,96.60,
2026-03-05 18:40:55.54,BET,50,2.00,,-2.00,94.60,
2026-03-05 18:40:55.54,BET,51,2.00,,-2.00,92.60,
2026-03-05 18:40:55.54,BET,52,0.40,,8.00,100.20,
2026-03-05 18:40:55.54,BET,53,1.50,,-1.50,98.70,
2026-03-05 18:40:55.54,BET,54,2.00,,-2.00,96.70,
2026-03-05 18:40:55.54,BET,55,1.50,,4.50,99.70,
2026-03-05 18:40:55.54,BET,56,0.80,,0.80,99.70,
2026-03-05 18:40:55.54,BET,57,1.40,,-1.40,98.30,
2026-03-05 18:40:55.54,BET,58,1.70,,-1.70,96.60,
2026-03-05 18:40:55.54,BET,59,0.20,,-0.20,96.40,
2026-03-05 18:40:55.54,BET,60,1.20,,4.80,100.00,
2026-03-05 18:40:55.54,SESSION_START,,,,,,
2026-03-05 18:40:55.55,START_METRICS,,,WIN,,,
2026-03-05 18:40:55.55,BET,1,0.10,,-0.10,99.90,
2026-03-05 18:40:55.55,BET,2,1.60,,-1.60,98.30,
2026-03-05 18:40:55.55,BET,3,1.90,,-1.90,96.40,
2026-03-05 18:40:55.55,BET,4,0.30,,3.60,99.70,
2026-03-05 18:40:55.55,BET,5,1.20,,-1.20,98.50,
2026-03-05 18:40:55.55,BET,6,1.70,,-1.70,96.80,
2026-03-05 18:40:55.55,BET,7,0.40,,3.40,99.80,
2026-03-05 18:40:55.55,BET,8,0.40,,-0.40,99.40,
2026-03-05 18:40:55.55,BET,9,1.80,,-1.80,97.60,
2026-03-05 18:40:55.55,BET,10,1.10,,-1.10,96.50,
2026-03-05 18:40:55.55,BET,11,0.50,,-0.50,96.00,
2026-03-05 18:40:55.56,BET,12,0.60,,4.20,99.60,
2026-03-05 18:40:55.56,BET,13,0.10,,-0.10,99.50,
2026-03-05 18:40:55.56,BET,14,0.50,,-0.50,99.00,
2026-03-05 18:40:55.56,BET,15,0.60,,1.80,100.20,
2026-03-05 18:40:55.56,BET,16,2.00,,2.00,100.20,
2026-03-05 18:40:55.56,BET,17,0.40,,-0.40,99.80,
2026-03-05 18:40:55.56,BET,18,1.60,,-1.60,98.20,
2026-03-05 18:40:55.56,BET,19,0.10,,-0.10,98.10,
2026-03-05 18:40:55.56,BET,20,1.90,,3.80,100.00,
2026-03-05 18:40:55.56,BET,21,1.10,,3.30,102.20,
2026-03-05 18:40:55.56,BET,22,1.90,,-1.90,100.30,
2026-03-05 18:40:55.56,BET,23,1.50,,4.50,103.30,
2026-03-05 18:40:55.56,BET,24,2.00,,10.00,111.30,
2026-03-05 18:40:55.56,BET,25,1.40,,-1.40,109.90,
2026-03-05 18:40:55.56,BET,26,0.90,,1.80,110.80,
2026-03-05 18:40:55.57,BET,27,1.80,,7.20,116.20,
2026-03-05 18:40:55.57,BET,28,1.30,,-1.30,114.90,
2026-03-05 18:40:55.57,BET,29,0.70,,4.90,119.10,
2026-03-05 18:40:55.57,BET,30,1.00,,-1.00,118.10,
2026-03-05 18:40:55.57,BET,31,1.70,,-1.70,116.40,
2026-03-05 18:40:55.57,BET,32,0.70,,3.50,119.20,
2026-03-05 18:40:55.57,BET,33,1.80,,7.20,124.60,
2026-03-05 18:40:55.57,BET,34,1.50,,1.50,124.60,
2026-03-05 18:40:55.57,BET,35,0.50,,15.00,139.10,
2026-03-05 18:40:55.57,BET,36,1.10,,1.10,139.10,
2026-03-05 18:40:55.57,BET,37,0.60,,4.20,142.70,
2026-03-05 18:40:55.58,BET,38,1.90,,9.50,150.30,
2026-03-05 18:40:55.58,BET,39,1.70,,8.50,157.10,
2026-03-05 18:40:55.58,BET,40,0.40,,12.00,168.70,
2026-03-05 18:40:55.58,BET,41,0.70,,-0.70,168.00,
2026-03-05 18:40:55.58,BET,42,1.50,,-1.50,166.50,
2026-03-05 18:40:55.58,BET,43,0.50,,-0.50,166.00,
2026-03-05 18:40:55.58,BET,44,1.40,,4.20,168.80,
2026-03-05 18:40:55.58,BET,45,0.60,,-0.60,168.20,
2026-03-05 18:40:55.58,BET,46,1.20,,-1.20,167.00,
2026-03-05 18:40:55.58,BET,47,1.90,,3.80,168.90,
2026-03-05 18:40:55.58,BET,48,0.90,,-0.90,168.00,
2026-03-05 18:40:55.58,BET,49,1.10,,-1.10,166.90,
2026-03-05 18:40:55.58,BET,50,1.00,,-1.00,165.90,
2026-03-05 18:40:55.59,BET,51,0.70,,-0.70,165.20,
2026-03-05 18:40:55.59,BET,52,0.90,,4.50,168.80,
2026-03-05 18:40:55.59,BET,53,1.10,,-1.10,167.70,
2026-03-05 18:40:55.59,BET,54,1.20,,-1.20,166.50,
2026-03-05 18:40:55.59,BET,55,1.00,,3.00,168.50,
2026-03-05 18:40:55.59,BET,56,0.10,,0.30,168.70,
2026-03-05 18:40:55.59,BET,57,0.20,,-0.20,168.50,
2026-03-05 18:40:55.59,BET,58,0.60,,-0.60,167.90,
2026-03-05 18:40:55.59,BET,59,1.60,,-1.60,166.30,
2026-03-05 18:40:55.59,BET,60,1.00,,3.00,168.30,
2026-03-05 18:40:55.59,SESSION_START,,,,,,
2026-03-05 18:40:55.59,START_METRICS,,,WIN,,,
2026-03-05 18:40:55.59,BET,1,1.40,,-1.40,98.60,
2026-03-05 18:40:55.59,BET,2,1.50,,-1.50,97.10,
2026-03-05 18:40:55.60,BET,3,0.20,,-0.20,96.90,
2026-03-05 18:40:55.60,BET,4,1.90,,5.70,100.70,
2026-03-05 18:40:55.60,BET,5,0.90,,-0.90,99.80,
2026-03-05 18:40:55.60,BET,6,0.80,,-0.80,99.00,
2026-03-05 18:40:55.60,BET,7,1.30,,2.60,100.30,
2026-03-05 18:40:55.60,BET,8,1.10,,-1.10,99.20,
2026-03-05 18:40:55.60,BET,9,0.10,,-0.10,99.10,
2026-03-05 18:40:55.60,BET,10,0.20,,-0.20,98.90,
2026-03-05 18:40:55.60,BET,11,1.90,,-1.90,97.00,
2026-03-05 18:40:55.60,BET,12,2.00,,4.00,99.00,
2026-03-05 18:40:55.60,BET,13,1.70,,-1.70,97.30,
2026-03-05 18:40:55.60,BET,14,1.00,,-1.00,96.30,
2026-03-05 18:40:55.60,BET,15,0.60,,4.20,99.90,
2026-03-05 18:40:55.61,BET,16,0.10,,0.20,100.00,
2026-03-05 18:40:55.61,BET,17,1.00,,-1.00,99.00,
2026-03-05 18:40:55.61,BET,18,1.10,,-1.10,97.90,
2026-03-05 18:40:55.61,BET,19,0.20,,-0.20,97.70,
2026-03-05 18:40:55.61,BET,20,0.90,,3.60,100.40,
2026-03-05 18:40:55.61,BET,21,0.50,,2.50,102.40,
2026-03-05 18:40:55.61,BET,22,0.20,,-0.20,102.20,
2026-03-05 18:40:55.61,BET,23,0.70,,3.50,105.00,
2026-03-05 18:40:55.61,BET,24,1.60,,8.00,111.40,
2026-03-05 18:40:55.61,BET,25,0.30,,-0.30,111.10,
2026-03-05 18:40:55.61,BET,26,1.90,,1.90,111.10,
2026-03-05 18:40:55.61,BET,27,1.70,,6.80,116.20,
2026-03-05 18:40:55.62,BET,28,0.70,,-0.70,115.50,
2026-03-05 18:40:55.62,BET,29,0.10,,5.00,120.40,
2026-03-05 18:40:55.62,BET,30,1.40,,-1.40,119.00,
2026-03-05 18:40:55.62,BET,31,0.70,,-0.70,118.30,
2026-03-05 18:40:55.62,BET,32,1.00,,4.00,121.30,
2026-03-05 18:40:55.62,BET,33,1.70,,6.80,126.40,
2026-03-05 18:40:55.62,BET,34,0.30,,0.30,126.40,
2026-03-05 18:40:55.62,BET,35,1.00,,15.00,140.40,
2026-03-05 18:40:55.63,BET,36,1.70,,1.70,140.40,
2026-03-05 18:40:55.63,BET,37,0.40,,4.00,144.00,
2026-03-05 18:40:55.63,BET,38,0.30,,6.00,149.70,
2026-03-05 18:40:55.63,BET,39,1.60,,8.00,156.10,
2026-03-05 18:40:55.63,BET,40,1.40,,16.80,171.50,
2026-03-05 18:40:55.63,BET,41,0.30,,-0.30,171.20,
2026-03-05 18:40:55.63,BET,42,1.10,,-1.10,170.10,
2026-03-05 18:40:55.63,BET,43,1.20,,-1.20,168.90,
2026-03-05 18:40:55.63,BET,44,1.80,,3.60,170.70,
2026-03-05 18:40:55.63,BET,45,0.20,,-0.20,170.50,
2026-03-05 18:40:55.63,BET,46,1.50,,-1.50,169.00,
2026-03-05 18:40:55.64,BET,47,1.20,,3.60,171.40,
2026-03-05 18:40:55.64,BET,48,0.30,,-0.30,171.10,
2026-03-05 18:40:55.64,BET,49,1.80,,-1.80,169.30,
2026-03-05 18:40:55.64,BET,50,1.20,,-1.20,168.10,
2026-03-05 18:40:55.64,BET,51,2.00,,-2.00,166.10,
2026-03-05 18:40:55.64,BET,52,1.90,,7.60,171.80,
2026-03-05 18:40:55.64,BET,53,0.30,,-0.30,171.50,
2026-03-05 18:40:55.64,BET,54,1.80,,-1.80,169.70,
2026-03-05 18:40:55.64,BET,55,1.20,,2.40,170.90,
2026-03-05 18:40:55.64,BET,56,0.30,,0.90,171.50,
2026-03-05 18:40:55.64,BET,57,1.20,,-1.20,170.30,
2026-03-05 18:40:55.64,BET,58,0.10,,-0.10,170.20,
2026-03-05 18:40:55.64,BET,59,1.20,,-1.20,169.00,
2026-03-05 18:40:55.64,BET,60,2.00,,4.00,171.00,
2026-03-05 18:40:55.65,SESSION_START,,,,,,
2026-03-05 18:40:55.65,START_METRICS,,,LOSE,,,
2026-03-05 18:40:55.65,BET,1,1.70,,-1.70,98.30,
2026-03-05 18:40:55.65,BET,2,1.80,,-1.80,96.50,
2026-03-05 18:40:55.65,BET,3,1.00,,-1.00,95.50,
2026-03-05 18:40:55.65,BET,4,0.30,,4.50,99.70,
2026-03-05 18:40:55.65,BET,5,1.00,,-1.00,98.70,
2026-03-05 18:40:55.65,BET,6,1.90,,-1.90,96.80,
2026-03-05 18:40:55.65,BET,7,1.40,,4.20,99.60,
2026-03-05 18:40:55.65,BET,8,1.20,,-1.20,98.40,
2026-03-05 18:40:55.65,BET,9,0.80,,-0.80,97.60,
2026-03-05 18:40:55.65,BET,10,0.30,,-0.30,97.30,
2026-03-05 18:40:55.65,BET,11,1.70,,-1.70,95.60,
2026-03-05 18:40:55.66,BET,12,1.30,,5.20,99.50,
2026-03-05 18:40:55.66,BET,13,0.40,,-0.40,99.10,
2026-03-05 18:40:55.66,BET,14,0.40,,-0.40,98.70,
2026-03-05 18:40:55.66,BET,15,0.60,,1.80,99.90,
2026-03-05 18:40:55.66,BET,16,0.70,,0.70,99.90,
2026-03-05 18:40:55.66,BET,17,1.50,,-1.50,98.40,
2026-03-05 18:40:55.66,BET,18,0.50,,-0.50,97.90,
2026-03-05 18:40:55.66,BET,19,2.00,,-2.00,95.90,
2026-03-05 18:40:55.66,BET,20,1.40,,5.60,100.10,
2026-03-05 18:40:55.66,BET,21,0.70,,-0.70,99.40,
2026-03-05 18:40:55.66,BET,22,1.10,,-1.10,98.30,
2026-03-05 18:40:55.66,BET,23,1.00,,-1.00,97.30,
2026-03-05 18:40:55.66,BET,24,0.80,,-0.80,96.50,
2026-03-05 18:40:55.66,BET,25,1.00,,1.00,96.50,
2026-03-05 18:40:55.66,BET,26,1.00,,-1.00,95.50,
2026-03-05 18:40:55.66,BET,27,1.80,,-1.80,93.70,
